Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
05/26/2024,04:00,N,LZ_LCRA,12.97
05/26/2024,04:00,N,LZ_NORTH,8.80
05/26/2024,04:00,N,LZ_RAYBN,9
05/26/2024,04:00,N,LZ_SOUTH,13.75
05/26/2024,04:00,N,LZ_WEST,21.37
05/26/2024,05:00,N,HB_BUSAVG,7.71
05/26/2024,05:00,N,HB_HOUSTON,8.41
05/26/2024,05:00,N,HB_HUBAVG,8.22
05/26/2024,05:00,N,HB_NORTH,6.60
05/26/2024,05:00,N,HB_PAN,0.31
05/26/2024,05:00,N,HB_SOUTH,9.58
05/26/2024,05:00,N,HB_WEST,8.28
05/26/2024,05:00,N,LZ_AEN,10.23
05/26/2024,05:00,N,LZ_CPS,10.15
05/26/2024,05:00,N,LZ_HOUSTON,8.48
05/26/2024,05:00,N,LZ_LCRA,10.33
05/26/2024,05:00,N,LZ_NORTH,6.53
05/26/2024,05:00,N,LZ_RAYBN,6.68
05/26/2024,05:00,N,LZ_SOUTH,11.02
05/26/2024,05:00,N,LZ_WEST,19.29
05/26/2024,06:00,N,HB_BUSAVG,8.63
05/26/2024,06:00,N,HB_HOUSTON,9.14
05/26/2024,06:00,N,HB_HUBAVG,9.07
05/26/2024,06:00,N,HB_NORTH,7.74
05/26/2024,06:00,N,HB_PAN,1.23
05/26/2024,06:00,N,HB_SOUTH,9.97
05/26/2024,06:00,N,HB_WEST,9.43
05/26/2024,06:00,N,LZ_AEN,10.52
05/26/2024,06:00,N,LZ_CPS,10.49
05/26/2024,06:00,N,LZ_HOUSTON,9.19
05/26/2024,06:00,N,LZ_LCRA,10.61
05/26/2024,06:00,N,LZ_NORTH,7.69
05/26/2024,06:00,N,LZ_RAYBN,7.80
05/26/2024,06:00,N,LZ_SOUTH,11.17
05/26/2024,06:00,N,LZ_WEST,18.72
05/26/2024,07:00,N,HB_BUSAVG,8.03
05/26/2024,07:00,N,HB_HOUSTON,8.65
05/26/2024,07:00,N,HB_HUBAVG,8.52
05/26/2024,07:00,N,HB_NORTH,7
05/26/2024,07:00,N,HB_PAN,1.63
05/26/2024,07:00,N,HB_SOUTH,9.68
05/26/2024,07:00,N,HB_WEST,8.73
05/26/2024,07:00,N,LZ_AEN,10.49
05/26/2024,07:00,N,LZ_CPS,10.11
05/26/2024,07:00,N,LZ_HOUSTON,8.72
05/26/2024,07:00,N,LZ_LCRA,10.48
05/26/2024,07:00,N,LZ_NORTH,6.93
05/26/2024,07:00,N,LZ_RAYBN,7.08
05/26/2024,07:00,N,LZ_SOUTH,11.16
05/26/2024,07:00,N,LZ_WEST,15.77
05/26/2024,08:00,N,HB_BUSAVG,6.63
05/26/2024,08:00,N,HB_HOUSTON,7.28
05/26/2024,08:00,N,HB_HUBAVG,6.95
05/26/2024,08:00,N,HB_NORTH,5.84
05/26/2024,08:00,N,HB_PAN,1.32
05/26/2024,08:00,N,HB_SOUTH,8.18
05/26/2024,08:00,N,HB_WEST,6.51
05/26/2024,08:00,N,LZ_AEN,9.21
05/26/2024,08:00,N,LZ_CPS,8.54
05/26/2024,08:00,N,LZ_HOUSTON,7.34
05/26/2024,08:00,N,LZ_LCRA,9.09
05/26/2024,08:00,N,LZ_NORTH,5.77
05/26/2024,08:00,N,LZ_RAYBN,5.95
05/26/2024,08:00,N,LZ_SOUTH,9.45
05/26/2024,08:00,N,LZ_WEST,8.93
05/26/2024,09:00,N,HB_BUSAVG,5.34
05/26/2024,09:00,N,HB_HOUSTON,7.07
05/26/2024,09:00,N,HB_HUBAVG,5.90
05/26/2024,09:00,N,HB_NORTH,3.85
05/26/2024,09:00,N,HB_PAN,1.12
05/26/2024,09:00,N,HB_SOUTH,8.34
05/26/2024,09:00,N,HB_WEST,4.34
05/26/2024,09:00,N,LZ_AEN,10.47
05/26/2024,09:00,N,LZ_CPS,8.91
05/26/2024,09:00,N,LZ_HOUSTON,7.21
05/26/2024,09:00,N,LZ_LCRA,10.12
05/26/2024,09:00,N,LZ_NORTH,3.73
05/26/2024,09:00,N,LZ_RAYBN,4.05
05/26/2024,09:00,N,LZ_SOUTH,10.83
05/26/2024,09:00,N,LZ_WEST,5.21
05/26/2024,10:00,N,HB_BUSAVG,5.22
05/26/2024,10:00,N,HB_HOUSTON,10
05/26/2024,10:00,N,HB_HUBAVG,6.22
05/26/2024,10:00,N,HB_NORTH,3
05/26/2024,10:00,N,HB_PAN,1.08
05/26/2024,10:00,N,HB_SOUTH,8.36
05/26/2024,10:00,N,HB_WEST,3.54
05/26/2024,10:00,N,LZ_AEN,11.22
05/26/2024,10:00,N,LZ_CPS,9.69
05/26/2024,10:00,N,LZ_HOUSTON,10.11
05/26/2024,10:00,N,LZ_LCRA,10.76
05/26/2024,10:00,N,LZ_NORTH,2.96
05/26/2024,10:00,N,LZ_RAYBN,3.22
05/26/2024,10:00,N,LZ_SOUTH,13.51
05/26/2024,10:00,N,LZ_WEST,4.64
05/26/2024,11:00,N,HB_BUSAVG,8.09
05/26/2024,11:00,N,HB_HOUSTON,12.80
05/26/2024,11:00,N,HB_HUBAVG,8.85
05/26/2024,11:00,N,HB_NORTH,5.84
05/26/2024,11:00,N,HB_PAN,2.31
05/26/2024,11:00,N,HB_SOUTH,12.64
05/26/2024,11:00,N,HB_WEST,4.13
05/26/2024,11:00,N,LZ_AEN,17.78
05/26/2024,11:00,N,LZ_CPS,14.90
05/26/2024,11:00,N,LZ_HOUSTON,13.01
05/26/2024,11:00,N,LZ_LCRA,17.29
05/26/2024,11:00,N,LZ_NORTH,5.89
05/26/2024,11:00,N,LZ_RAYBN,6.20
05/26/2024,11:00,N,LZ_SOUTH,21.93
05/26/2024,11:00,N,LZ_WEST,5.70
05/26/2024,12:00,N,HB_BUSAVG,14.12
05/26/2024,12:00,N,HB_HOUSTON,24.99
05/26/2024,12:00,N,HB_HUBAVG,15.65
05/26/2024,12:00,N,HB_NORTH,10.87
05/26/2024,12:00,N,HB_PAN,8.31
05/26/2024,12:00,N,HB_SOUTH,17.72
05/26/2024,12:00,N,HB_WEST,9.01
05/26/2024,12:00,N,LZ_AEN,23.80
05/26/2024,12:00,N,LZ_CPS,20.75
05/26/2024,12:00,N,LZ_HOUSTON,24.08
05/26/2024,12:00,N,LZ_LCRA,22.84
05/26/2024,12:00,N,LZ_NORTH,11.10
05/26/2024,12:00,N,LZ_RAYBN,11.31
05/26/2024,12:00,N,LZ_SOUTH,36.18
05/26/2024,12:00,N,LZ_WEST,11.08
05/26/2024,13:00,N,HB_BUSAVG,18.41
05/26/2024,13:00,N,HB_HOUSTON,31.63
05/26/2024,13:00,N,HB_HUBAVG,20.35
05/26/2024,13:00,N,HB_NORTH,14.32
05/26/2024,13:00,N,HB_PAN,12.06
05/26/2024,13:00,N,HB_SOUTH,22.90
05/26/2024,13:00,N,HB_WEST,12.57
05/26/2024,13:00,N,LZ_AEN,31.76
05/26/2024,13:00,N,LZ_CPS,26.64
05/26/2024,13:00,N,LZ_HOUSTON,31.12
05/26/2024,13:00,N,LZ_LCRA,31.40
05/26/2024,13:00,N,LZ_NORTH,14.65
05/26/2024,13:00,N,LZ_RAYBN,14.87
05/26/2024,13:00,N,LZ_SOUTH,54.16
05/26/2024,13:00,N,LZ_WEST,14.72
05/26/2024,14:00,N,HB_BUSAVG,23.36
05/26/2024,14:00,N,HB_HOUSTON,37.67
05/26/2024,14:00,N,HB_HUBAVG,25.61
05/26/2024,14:00,N,HB_NORTH,18.95
05/26/2024,14:00,N,HB_PAN,17.79
05/26/2024,14:00,N,HB_SOUTH,27.32
05/26/2024,14:00,N,HB_WEST,18.51
05/26/2024,14:00,N,LZ_AEN,40.12
05/26/2024,14:00,N,LZ_CPS,33.05
05/26/2024,14:00,N,LZ_HOUSTON,37.92
05/26/2024,14:00,N,LZ_LCRA,42.39
05/26/2024,14:00,N,LZ_NORTH,19.86
05/26/2024,14:00,N,LZ_RAYBN,20.01
05/26/2024,14:00,N,LZ_SOUTH,77.32
05/26/2024,14:00,N,LZ_WEST,21.06
05/26/2024,15:00,N,HB_BUSAVG,28.11
05/26/2024,15:00,N,HB_HOUSTON,44.26
05/26/2024,15:00,N,HB_HUBAVG,31.17
05/26/2024,15:00,N,HB_NORTH,21.61
05/26/2024,15:00,N,HB_PAN,21.19
05/26/2024,15:00,N,HB_SOUTH,36.30
05/26/2024,15:00,N,HB_WEST,22.49
05/26/2024,15:00,N,LZ_AEN,57.86
05/26/2024,15:00,N,LZ_CPS,44.89
05/26/2024,15:00,N,LZ_HOUSTON,44.78
05/26/2024,15:00,N,LZ_LCRA,57.03
05/26/2024,15:00,N,LZ_NORTH,23.52
05/26/2024,15:00,N,LZ_RAYBN,24.13
05/26/2024,15:00,N,LZ_SOUTH,112.14
05/26/2024,15:00,N,LZ_WEST,25.69
05/26/2024,16:00,N,HB_BUSAVG,43.84
05/26/2024,16:00,N,HB_HOUSTON,61.02
05/26/2024,16:00,N,HB_HUBAVG,47.51
05/26/2024,16:00,N,HB_NORTH,35.17
05/26/2024,16:00,N,HB_PAN,34.70
05/26/2024,16:00,N,HB_SOUTH,57.70
05/26/2024,16:00,N,HB_WEST,36.17
05/26/2024,16:00,N,LZ_AEN,90.99
05/26/2024,16:00,N,LZ_CPS,68.37
05/26/2024,16:00,N,LZ_HOUSTON,61.58
05/26/2024,16:00,N,LZ_LCRA,84.16
05/26/2024,16:00,N,LZ_NORTH,38.06
05/26/2024,16:00,N,LZ_RAYBN,38.84
05/26/2024,16:00,N,LZ_SOUTH,157.70
05/26/2024,16:00,N,LZ_WEST,40.30
05/26/2024,17:00,N,HB_BUSAVG,65.42
05/26/2024,17:00,N,HB_HOUSTON,83.23
05/26/2024,17:00,N,HB_HUBAVG,69.36
05/26/2024,17:00,N,HB_NORTH,55.63
05/26/2024,17:00,N,HB_PAN,54.48
05/26/2024,17:00,N,HB_SOUTH,82.63
05/26/2024,17:00,N,HB_WEST,55.95
05/26/2024,17:00,N,LZ_AEN,118.93
05/26/2024,17:00,N,LZ_CPS,93.92
05/26/2024,17:00,N,LZ_HOUSTON,84.73
05/26/2024,17:00,N,LZ_LCRA,111.09
05/26/2024,17:00,N,LZ_NORTH,59.13
05/26/2024,17:00,N,LZ_RAYBN,59.61
05/26/2024,17:00,N,LZ_SOUTH,186.13
05/26/2024,17:00,N,LZ_WEST,60.65
05/26/2024,18:00,N,HB_BUSAVG,92.29
05/26/2024,18:00,N,HB_HOUSTON,110.51
05/26/2024,18:00,N,HB_HUBAVG,97.19
05/26/2024,18:00,N,HB_NORTH,79.83
05/26/2024,18:00,N,HB_PAN,80.65
05/26/2024,18:00,N,HB_SOUTH,115.47
05/26/2024,18:00,N,HB_WEST,82.96
05/26/2024,18:00,N,LZ_AEN,151.18
05/26/2024,18:00,N,LZ_CPS,127.99
05/26/2024,18:00,N,LZ_HOUSTON,112.28
05/26/2024,18:00,N,LZ_LCRA,146.70
05/26/2024,18:00,N,LZ_NORTH,83.83
05/26/2024,18:00,N,LZ_RAYBN,83.81
05/26/2024,18:00,N,LZ_SOUTH,222.73
05/26/2024,18:00,N,LZ_WEST,88.06
05/26/2024,19:00,N,HB_BUSAVG,198.10
05/26/2024,19:00,N,HB_HOUSTON,214.25
05/26/2024,19:00,N,HB_HUBAVG,202.27
05/26/2024,19:00,N,HB_NORTH,189.61
05/26/2024,19:00,N,HB_PAN,192.21
05/26/2024,19:00,N,HB_SOUTH,209.68
05/26/2024,19:00,N,HB_WEST,195.53
05/26/2024,19:00,N,LZ_AEN,251.38
05/26/2024,19:00,N,LZ_CPS,228.69
05/26/2024,19:00,N,LZ_HOUSTON,215.26
05/26/2024,19:00,N,LZ_LCRA,247.45
05/26/2024,19:00,N,LZ_NORTH,194.17
05/26/2024,19:00,N,LZ_RAYBN,192.52
05/26/2024,19:00,N,LZ_SOUTH,315.21
05/26/2024,19:00,N,LZ_WEST,200.58
05/26/2024,20:00,N,HB_BUSAVG,"1,008.09"
05/26/2024,20:00,N,HB_HOUSTON,"1,014.97"
05/26/2024,20:00,N,HB_HUBAVG,"1,009.17"
05/26/2024,20:00,N,HB_NORTH,"1,009.91"
05/26/2024,20:00,N,HB_PAN,"1,011.12"
05/26/2024,20:00,N,HB_SOUTH,994.99
05/26/2024,20:00,N,HB_WEST,"1,016.79"
05/26/2024,20:00,N,LZ_AEN,"1,044.21"
05/26/2024,20:00,N,LZ_CPS,"1,037.20"
05/26/2024,20:00,N,LZ_HOUSTON,"1,015.37"
05/26/2024,20:00,N,LZ_LCRA,"1,038.11"
05/26/2024,20:00,N,LZ_NORTH,"1,012.30"
05/26/2024,20:00,N,LZ_RAYBN,"1,010.89"
05/26/2024,20:00,N,LZ_SOUTH,"1,093.13"
05/26/2024,20:00,N,LZ_WEST,"1,025.73"
05/26/2024,21:00,N,HB_BUSAVG,"1,518.39"
05/26/2024,21:00,N,HB_HOUSTON,"1,519.63"
05/26/2024,21:00,N,HB_HUBAVG,"1,519.75"
05/26/2024,21:00,N,HB_NORTH,"1,522.07"
05/26/2024,21:00,N,HB_PAN,"1,519.77"
05/26/2024,21:00,N,HB_SOUTH,"1,497.52"
05/26/2024,21:00,N,HB_WEST,"1,539.79"
05/26/2024,21:00,N,LZ_AEN,"1,540.65"
05/26/2024,21:00,N,LZ_CPS,"1,561.78"
05/26/2024,21:00,N,LZ_HOUSTON,"1,519.59"
05/26/2024,21:00,N,LZ_LCRA,"1,541.42"
05/26/2024,21:00,N,LZ_NORTH,"1,523.48"
05/26/2024,21:00,N,LZ_RAYBN,"1,522.64"
05/26/2024,21:00,N,LZ_SOUTH,"1,565.74"
05/26/2024,21:00,N,LZ_WEST,"1,578.25"
05/26/2024,22:00,N,HB_BUSAVG,349.85
05/26/2024,22:00,N,HB_HOUSTON,349.41
05/26/2024,22:00,N,HB_HUBAVG,351.58
05/26/2024,22:00,N,HB_NORTH,349.22
05/26/2024,22:00,N,HB_PAN,341.90
05/26/2024,22:00,N,HB_SOUTH,344.52
05/26/2024,22:00,N,HB_WEST,363.15
05/26/2024,22:00,N,LZ_AEN,358.62
05/26/2024,22:00,N,LZ_CPS,371.57
05/26/2024,22:00,N,LZ_HOUSTON,349.29
05/26/2024,22:00,N,LZ_LCRA,358.25
05/26/2024,22:00,N,LZ_NORTH,349.56
05/26/2024,22:00,N,LZ_RAYBN,349.12
05/26/2024,22:00,N,LZ_SOUTH,370.69
05/26/2024,22:00,N,LZ_WEST,397.14
05/26/2024,23:00,N,HB_BUSAVG,70.88
05/26/2024,23:00,N,HB_HOUSTON,70.45
05/26/2024,23:00,N,HB_HUBAVG,73.28
05/26/2024,23:00,N,HB_NORTH,67.89
05/26/2024,23:00,N,HB_PAN,49.23
05/26/2024,23:00,N,HB_SOUTH,71.62
05/26/2024,23:00,N,HB_WEST,83.14
05/26/2024,23:00,N,LZ_AEN,77.12
05/26/2024,23:00,N,LZ_CPS,75.83
05/26/2024,23:00,N,LZ_HOUSTON,70.52
05/26/2024,23:00,N,LZ_LCRA,75.05
05/26/2024,23:00,N,LZ_NORTH,67.76
05/26/2024,23:00,N,LZ_RAYBN,67.42
05/26/2024,23:00,N,LZ_SOUTH,80.18
05/26/2024,23:00,N,LZ_WEST,122.83
05/26/2024,24:00,N,HB_BUSAVG,39.29
05/26/2024,24:00,N,HB_HOUSTON,39.28
05/26/2024,24:00,N,HB_HUBAVG,41.27
05/26/2024,24:00,N,HB_NORTH,36.54
05/26/2024,24:00,N,HB_PAN,25.42
05/26/2024,24:00,N,HB_SOUTH,40.94
05/26/2024,24:00,N,HB_WEST,48.30
05/26/2024,24:00,N,LZ_AEN,40.94
05/26/2024,24:00,N,LZ_CPS,42.83
05/26/2024,24:00,N,LZ_HOUSTON,39.36
05/26/2024,24:00,N,LZ_LCRA,41.67
05/26/2024,24:00,N,LZ_NORTH,36.40
05/26/2024,24:00,N,LZ_RAYBN,36.21
05/26/2024,24:00,N,LZ_SOUTH,44.62
05/26/2024,24:00,N,LZ_WEST,84.75
05/27/2024,01:00,N,HB_BUSAVG,32.56
05/27/2024,01:00,N,HB_HOUSTON,32.35
05/27/2024,01:00,N,HB_HUBAVG,35.69
05/27/2024,01:00,N,HB_NORTH,28
05/27/2024,01:00,N,HB_PAN,18.20
05/27/2024,01:00,N,HB_SOUTH,35.79
05/27/2024,01:00,N,HB_WEST,46.64
05/27/2024,01:00,N,LZ_AEN,34.61
05/27/2024,01:00,N,LZ_CPS,37.41
05/27/2024,01:00,N,LZ_HOUSTON,32.50
05/27/2024,01:00,N,LZ_LCRA,35.81
05/27/2024,01:00,N,LZ_NORTH,27.85
05/27/2024,01:00,N,LZ_RAYBN,27.60
05/27/2024,01:00,N,LZ_SOUTH,36.94
05/27/2024,01:00,N,LZ_WEST,85.48
05/27/2024,02:00,N,HB_BUSAVG,28.75
05/27/2024,02:00,N,HB_HOUSTON,28.67
05/27/2024,02:00,N,HB_HUBAVG,31.25
05/27/2024,02:00,N,HB_NORTH,25.10
05/27/2024,02:00,N,HB_PAN,20.01
05/27/2024,02:00,N,HB_SOUTH,31.43
05/27/2024,02:00,N,HB_WEST,39.81
05/27/2024,02:00,N,LZ_AEN,30.54
05/27/2024,02:00,N,LZ_CPS,32.69
05/27/2024,02:00,N,LZ_HOUSTON,28.78
05/27/2024,02:00,N,LZ_LCRA,31.54
05/27/2024,02:00,N,LZ_NORTH,25
05/27/2024,02:00,N,LZ_RAYBN,24.83
05/27/2024,02:00,N,LZ_SOUTH,32.23
05/27/2024,02:00,N,LZ_WEST,70.53
05/27/2024,03:00,N,HB_BUSAVG,22.80
05/27/2024,03:00,N,HB_HOUSTON,22.74
05/27/2024,03:00,N,HB_HUBAVG,24.89
05/27/2024,03:00,N,HB_NORTH,19.72
05/27/2024,03:00,N,HB_PAN,16.17
05/27/2024,03:00,N,HB_SOUTH,25.12
05/27/2024,03:00,N,HB_WEST,31.99
05/27/2024,03:00,N,LZ_AEN,24.28
05/27/2024,03:00,N,LZ_CPS,26.22
05/27/2024,03:00,N,LZ_HOUSTON,22.84
05/27/2024,03:00,N,LZ_LCRA,25.18
05/27/2024,03:00,N,LZ_NORTH,19.61
05/27/2024,03:00,N,LZ_RAYBN,19.47
05/27/2024,03:00,N,LZ_SOUTH,25.75
05/27/2024,03:00,N,LZ_WEST,61.34
05/27/2024,04:00,N,HB_BUSAVG,21.82
05/27/2024,04:00,N,HB_HOUSTON,21.95
05/27/2024,04:00,N,HB_HUBAVG,23.21
05/27/2024,04:00,N,HB_NORTH,19.67
05/27/2024,04:00,N,HB_PAN,17.82
05/27/2024,04:00,N,HB_SOUTH,23.80
05/27/2024,04:00,N,HB_WEST,27.40
05/27/2024,04:00,N,LZ_AEN,23.44
05/27/2024,04:00,N,LZ_CPS,24.57
05/27/2024,04:00,N,LZ_HOUSTON,22.04
05/27/2024,04:00,N,LZ_LCRA,23.99
05/27/2024,04:00,N,LZ_NORTH,19.54
05/27/2024,04:00,N,LZ_RAYBN,19.52
05/27/2024,04:00,N,LZ_SOUTH,24.44
05/27/2024,04:00,N,LZ_WEST,52.41
05/27/2024,05:00,N,HB_BUSAVG,20.53
05/27/2024,05:00,N,HB_HOUSTON,20.56
05/27/2024,05:00,N,HB_HUBAVG,21.80
05/27/2024,05:00,N,HB_NORTH,18.58
05/27/2024,05:00,N,HB_PAN,16.52
05/27/2024,05:00,N,HB_SOUTH,22.18
05/27/2024,05:00,N,HB_WEST,25.86
05/27/2024,05:00,N,LZ_AEN,21.77
05/27/2024,05:00,N,LZ_CPS,22.91
05/27/2024,05:00,N,LZ_HOUSTON,20.63
05/27/2024,05:00,N,LZ_LCRA,22.37
05/27/2024,05:00,N,LZ_NORTH,18.49
05/27/2024,05:00,N,LZ_RAYBN,18.44
05/27/2024,05:00,N,LZ_SOUTH,22.80
05/27/2024,05:00,N,LZ_WEST,50.87
05/27/2024,06:00,N,HB_BUSAVG,20.90
05/27/2024,06:00,N,HB_HOUSTON,20.92
05/27/2024,06:00,N,HB_HUBAVG,22.08
05/27/2024,06:00,N,HB_NORTH,19.10
05/27/2024,06:00,N,HB_PAN,17.84
05/27/2024,06:00,N,HB_SOUTH,22.40
05/27/2024,06:00,N,HB_WEST,25.91
05/27/2024,06:00,N,LZ_AEN,21.87
05/27/2024,06:00,N,LZ_CPS,23.11
05/27/2024,06:00,N,LZ_HOUSTON,20.99
05/27/2024,06:00,N,LZ_LCRA,22.47
05/27/2024,06:00,N,LZ_NORTH,19.02
05/27/2024,06:00,N,LZ_RAYBN,18.95
05/27/2024,06:00,N,LZ_SOUTH,22.85
05/27/2024,06:00,N,LZ_WEST,50.91
05/27/2024,07:00,N,HB_BUSAVG,18.48
05/27/2024,07:00,N,HB_HOUSTON,18.56
05/27/2024,07:00,N,HB_HUBAVG,19.49
05/27/2024,07:00,N,HB_NORTH,16.90
05/27/2024,07:00,N,HB_PAN,16
05/27/2024,07:00,N,HB_SOUTH,19.93
05/27/2024,07:00,N,HB_WEST,22.58
05/27/2024,07:00,N,LZ_AEN,19.90
05/27/2024,07:00,N,LZ_CPS,20.44
05/27/2024,07:00,N,LZ_HOUSTON,18.62
05/27/2024,07:00,N,LZ_LCRA,20.27
05/27/2024,07:00,N,LZ_NORTH,16.78
05/27/2024,07:00,N,LZ_RAYBN,16.83
05/27/2024,07:00,N,LZ_SOUTH,20.38
05/27/2024,07:00,N,LZ_WEST,39.93
05/27/2024,08:00,N,HB_BUSAVG,15.47
05/27/2024,08:00,N,HB_HOUSTON,15.79
05/27/2024,08:00,N,HB_HUBAVG,16.03
05/27/2024,08:00,N,HB_NORTH,14.28
05/27/2024,08:00,N,HB_PAN,14.12
05/27/2024,08:00,N,HB_SOUTH,17.49
05/27/2024,08:00,N,HB_WEST,16.57
05/27/2024,08:00,N,LZ_AEN,18.01
05/27/2024,08:00,N,LZ_CPS,17.89
05/27/2024,08:00,N,LZ_HOUSTON,15.84
05/27/2024,08:00,N,LZ_LCRA,18.04
05/27/2024,08:00,N,LZ_NORTH,14.20
05/27/2024,08:00,N,LZ_RAYBN,14.32
05/27/2024,08:00,N,LZ_SOUTH,18.71
05/27/2024,08:00,N,LZ_WEST,24.08
05/27/2024,09:00,N,HB_BUSAVG,13.31
05/27/2024,09:00,N,HB_HOUSTON,14.13
05/27/2024,09:00,N,HB_HUBAVG,13.85
05/27/2024,09:00,N,HB_NORTH,11.84
05/27/2024,09:00,N,HB_PAN,11.73
05/27/2024,09:00,N,HB_SOUTH,16.49
05/27/2024,09:00,N,HB_WEST,12.95
05/27/2024,09:00,N,LZ_AEN,17.89
05/27/2024,09:00,N,LZ_CPS,16.87
05/27/2024,09:00,N,LZ_HOUSTON,14.21
05/27/2024,09:00,N,LZ_LCRA,17.73
05/27/2024,09:00,N,LZ_NORTH,11.74
05/27/2024,09:00,N,LZ_RAYBN,11.98
05/27/2024,09:00,N,LZ_SOUTH,18.52
05/27/2024,09:00,N,LZ_WEST,15.04
05/27/2024,10:00,N,HB_BUSAVG,13.33
05/27/2024,10:00,N,HB_HOUSTON,14.62
05/27/2024,10:00,N,HB_HUBAVG,14.09
05/27/2024,10:00,N,HB_NORTH,11.19
05/27/2024,10:00,N,HB_PAN,11.14
05/27/2024,10:00,N,HB_SOUTH,18.15
05/27/2024,10:00,N,HB_WEST,12.39
05/27/2024,10:00,N,LZ_AEN,19.95
05/27/2024,10:00,N,LZ_CPS,18.69
05/27/2024,10:00,N,LZ_HOUSTON,14.74
05/27/2024,10:00,N,LZ_LCRA,19.69
05/27/2024,10:00,N,LZ_NORTH,11.07
05/27/2024,10:00,N,LZ_RAYBN,11.40
05/27/2024,10:00,N,LZ_SOUTH,23.13
05/27/2024,10:00,N,LZ_WEST,14.12
05/27/2024,11:00,N,HB_BUSAVG,16.38
05/27/2024,11:00,N,HB_HOUSTON,20.25
05/27/2024,11:00,N,HB_HUBAVG,17.86
05/27/2024,11:00,N,HB_NORTH,12.43
05/27/2024,11:00,N,HB_PAN,12.56
05/27/2024,11:00,N,HB_SOUTH,24.50
05/27/2024,11:00,N,HB_WEST,14.26
05/27/2024,11:00,N,LZ_AEN,26.63
05/27/2024,11:00,N,LZ_CPS,25.51
05/27/2024,11:00,N,LZ_HOUSTON,20.52
05/27/2024,11:00,N,LZ_LCRA,26.41
05/27/2024,11:00,N,LZ_NORTH,12.30
05/27/2024,11:00,N,LZ_RAYBN,12.72
05/27/2024,11:00,N,LZ_SOUTH,40.50
05/27/2024,11:00,N,LZ_WEST,16.11
05/27/2024,12:00,N,HB_BUSAVG,22.57
05/27/2024,12:00,N,HB_HOUSTON,35.28
05/27/2024,12:00,N,HB_HUBAVG,25.75
05/27/2024,12:00,N,HB_NORTH,15.04
05/27/2024,12:00,N,HB_PAN,15.10
05/27/2024,12:00,N,HB_SOUTH,35.08
05/27/2024,12:00,N,HB_WEST,17.60
05/27/2024,12:00,N,LZ_AEN,38.66
05/27/2024,12:00,N,LZ_CPS,35.50
05/27/2024,12:00,N,LZ_HOUSTON,35.64
05/27/2024,12:00,N,LZ_LCRA,38.09
05/27/2024,12:00,N,LZ_NORTH,15.05
05/27/2024,12:00,N,LZ_RAYBN,15.53
05/27/2024,12:00,N,LZ_SOUTH,63.88
05/27/2024,12:00,N,LZ_WEST,19.83
05/27/2024,13:00,N,HB_BUSAVG,28.04
05/27/2024,13:00,N,HB_HOUSTON,44.69
05/27/2024,13:00,N,HB_HUBAVG,31.72
05/27/2024,13:00,N,HB_NORTH,19.81
05/27/2024,13:00,N,HB_PAN,19.94
05/27/2024,13:00,N,HB_SOUTH,40.16
05/27/2024,13:00,N,HB_WEST,22.24
05/27/2024,13:00,N,LZ_AEN,48.54
05/27/2024,13:00,N,LZ_CPS,41.34
05/27/2024,13:00,N,LZ_HOUSTON,45
05/27/2024,13:00,N,LZ_LCRA,45.21
05/27/2024,13:00,N,LZ_NORTH,19.89
05/27/2024,13:00,N,LZ_RAYBN,20.47
05/27/2024,13:00,N,LZ_SOUTH,77.96
05/27/2024,13:00,N,LZ_WEST,24.64
05/27/2024,14:00,N,HB_BUSAVG,41.17
05/27/2024,14:00,N,HB_HOUSTON,62.40
05/27/2024,14:00,N,HB_HUBAVG,45.63
05/27/2024,14:00,N,HB_NORTH,31.33
05/27/2024,14:00,N,HB_PAN,30.81
05/27/2024,14:00,N,HB_SOUTH,55.08
05/27/2024,14:00,N,HB_WEST,33.69
05/27/2024,14:00,N,LZ_AEN,67.62
05/27/2024,14:00,N,LZ_CPS,58.72
05/27/2024,14:00,N,LZ_HOUSTON,62.51
05/27/2024,14:00,N,LZ_LCRA,66.63
05/27/2024,14:00,N,LZ_NORTH,31.78
05/27/2024,14:00,N,LZ_RAYBN,33.10
05/27/2024,14:00,N,LZ_SOUTH,105.08
05/27/2024,14:00,N,LZ_WEST,36.44
05/27/2024,15:00,N,HB_BUSAVG,57.72
05/27/2024,15:00,N,HB_HOUSTON,84.66
05/27/2024,15:00,N,HB_HUBAVG,63.64
05/27/2024,15:00,N,HB_NORTH,44.53
05/27/2024,15:00,N,HB_PAN,44.54
05/27/2024,15:00,N,HB_SOUTH,77.01
05/27/2024,15:00,N,HB_WEST,48.35
05/27/2024,15:00,N,LZ_AEN,100.53
05/27/2024,15:00,N,LZ_CPS,87.55
05/27/2024,15:00,N,LZ_HOUSTON,85.11
05/27/2024,15:00,N,LZ_LCRA,94.20
05/27/2024,15:00,N,LZ_NORTH,45.30
05/27/2024,15:00,N,LZ_RAYBN,47.43
05/27/2024,15:00,N,LZ_SOUTH,157.53
05/27/2024,15:00,N,LZ_WEST,52.10
05/27/2024,16:00,N,HB_BUSAVG,75.50
05/27/2024,16:00,N,HB_HOUSTON,108.42
05/27/2024,16:00,N,HB_HUBAVG,83.13
05/27/2024,16:00,N,HB_NORTH,58.59
